  #K-Path    Energy        Mo         S        Si         C         O
# Band-Index    1
    0.362   -6.6960     0.006     0.006     0.442     0.000     0.000
    0.362   -6.6960     0.006     0.006     0.442     0.000     0.000
    0.384   -6.6823     0.012     0.007     0.440     0.000     0.000
    0.406   -6.6685     0.018     0.012     0.432     0.000     0.000
    0.428   -6.6537     0.015     0.010     0.442     0.000     0.000
    0.450   -6.6132     0.014     0.011     0.446     0.000     0.000
    0.472   -6.5681     0.018     0.015     0.443     0.000     0.000
    0.495   -6.5449     0.300     0.322     0.000     0.000     0.000
    0.517   -6.5391     0.229     0.278     0.084     0.000     0.000
    0.539   -6.5438     0.207     0.219     0.144     0.000     0.000
    0.561   -6.5381     0.078     0.081     0.335     0.000     0.000
    0.583   -6.5744     0.102     0.109     0.304     0.000     0.000
    0.605   -6.5920     0.288     0.301     0.028     0.000     0.000
    0.627   -6.5929     0.302     0.323     0.000     0.000     0.000
 
# Band-Index   78
    0.627   -6.5548     0.166     0.175     0.202     0.000     0.000
    0.605   -6.5538     0.185     0.200     0.169     0.000     0.000
    0.583   -6.5520     0.221     0.232     0.129     0.000     0.000
    0.561   -6.5378     0.248     0.257     0.089     0.000     0.000
    0.539   -6.4885     0.263     0.271     0.072     0.000     0.000
    0.517   -6.5308     0.004     0.011     0.465     0.000     0.000
    0.495   -6.5261     0.058     0.059     0.360     0.000     0.000
    0.472   -6.5628     0.252     0.337     0.004     0.000     0.000
    0.450   -6.5927     0.252     0.335     0.000     0.000     0.000
    0.428   -6.5668     0.255     0.335     0.000     0.000     0.000
    0.406   -6.5385     0.329     0.285     0.000     0.000     0.000
    0.384   -6.5080     0.332     0.290     0.000     0.000     0.000
    0.362   -6.4820     0.330     0.294     0.000     0.000     0.000
    0.362   -6.4820     0.330     0.294     0.000     0.000     0.000
    0.351   -6.4875     0.330     0.295     0.000     0.000     0.000
    0.340   -6.4947     0.330     0.295     0.000     0.000     0.000
    0.329   -6.5014     0.330     0.295     0.000     0.000     0.000
    0.318   -6.5075     0.330     0.295     0.000     0.000     0.000
    0.307   -6.5129     0.327     0.296     0.000     0.000     0.000
    0.296   -6.5177     0.329     0.296     0.000     0.000     0.000
    0.285   -6.5217     0.327     0.298     0.000     0.000     0.000
    0.274   -6.5250     0.328     0.296     0.000     0.000     0.000
    0.263   -6.5276     0.328     0.297     0.000     0.000     0.000
    0.252   -6.5294     0.333     0.293     0.000     0.000     0.000
    0.241   -6.5305     0.325     0.292     0.000     0.000     0.000
    0.230   -6.5309     0.329     0.291     0.000     0.000     0.000
    0.230   -6.5309     0.329     0.291     0.000     0.000     0.000
    0.210   -6.5525     0.330     0.295     0.000     0.000     0.000
    0.191   -6.5760     0.331     0.293     0.000     0.000     0.000
    0.172   -6.5823     0.333     0.292     0.000     0.000     0.000
    0.153   -6.5589     0.334     0.290     0.000     0.000     0.000
    0.134   -6.5328     0.023     0.023     0.439     0.000     0.000
    0.115   -6.5384     0.243     0.266     0.089     0.000     0.000
    0.096   -6.5390     0.244     0.310     0.034     0.000     0.000
    0.077   -6.4977     0.234     0.322     0.030     0.000     0.000
    0.057   -6.5186     0.080     0.083     0.335     0.000     0.000
    0.038   -6.5365     0.179     0.191     0.192     0.000     0.000
    0.019   -6.5494     0.166     0.178     0.196     0.000     0.000
    0.000   -6.5548     0.166     0.175     0.202     0.000     0.000
 
# Band-Index   79
    0.000   -6.5544     0.168     0.181     0.204     0.000     0.000
    0.019   -6.5492     0.188     0.197     0.167     0.000     0.000
    0.038   -6.5362     0.220     0.230     0.130     0.000     0.000
    0.057   -6.5185     0.247     0.254     0.090     0.000     0.000
    0.077   -6.4882     0.099     0.094     0.310     0.000     0.000
    0.096   -6.4771     0.264     0.301     0.039     0.000     0.000
    0.115   -6.5043     0.249     0.337     0.003     0.000     0.000
    0.134   -6.5161     0.049     0.051     0.379     0.000     0.000
    0.153   -6.4912     0.043     0.043     0.390     0.000     0.000
    0.172   -6.4642     0.041     0.042     0.401     0.000     0.000
    0.191   -6.4706     0.329     0.289     0.000     0.000     0.000
    0.210   -6.4992     0.332     0.289     0.000     0.000     0.000
    0.230   -6.5225     0.331     0.288     0.000     0.000     0.000
    0.230   -6.5225     0.331     0.288     0.000     0.000     0.000
    0.241   -6.5221     0.331     0.288     0.000     0.000     0.000
    0.252   -6.5210     0.331     0.288     0.000     0.000     0.000
    0.263   -6.5191     0.331     0.288     0.000     0.000     0.000
    0.274   -6.5166     0.330     0.288     0.000     0.000     0.000
    0.285   -6.5203     0.185     0.214     0.164     0.000     0.000
    0.296   -6.5150     0.245     0.281     0.071     0.000     0.000
    0.307   -6.5045     0.330     0.291     0.000     0.000     0.000
    0.318   -6.4990     0.332     0.288     0.000     0.000     0.000
    0.329   -6.4928     0.331     0.289     0.000     0.000     0.000
    0.340   -6.4860     0.330     0.289     0.000     0.000     0.000
    0.351   -6.4786     0.330     0.289     0.000     0.000     0.000
    0.362   -6.4723     0.327     0.291     0.000     0.000     0.000
    0.362   -6.4723     0.327     0.291     0.000     0.000     0.000
    0.384   -6.4687     0.363     0.314     0.000     0.000     0.000
    0.406   -6.4704     0.329     0.316     0.000     0.000     0.000
    0.428   -6.4880     0.299     0.319     0.000     0.000     0.000
    0.450   -6.5090     0.300     0.324     0.000     0.000     0.000
    0.472   -6.5280     0.301     0.324     0.000     0.000     0.000
    0.495   -6.5125     0.036     0.043     0.410     0.000     0.000
    0.517   -6.4571     0.068     0.087     0.354     0.000     0.000
    0.539   -6.4879     0.102     0.107     0.303     0.000     0.000
    0.561   -6.4662     0.257     0.258     0.091     0.000     0.000
    0.583   -6.5052     0.250     0.253     0.095     0.000     0.000
    0.605   -6.5382     0.217     0.224     0.141     0.000     0.000
    0.627   -6.5544     0.168     0.181     0.204     0.000     0.000
 
# Band-Index   80
    0.627   -6.5543     0.164     0.179     0.207     0.000     0.000
    0.605   -6.5379     0.215     0.228     0.129     0.000     0.000
    0.583   -6.5050     0.251     0.250     0.096     0.000     0.000
    0.561   -6.4661     0.259     0.251     0.095     0.000     0.000
    0.539   -6.4877     0.022     0.018     0.452     0.000     0.000
    0.517   -6.4524     0.264     0.300     0.040     0.000     0.000
    0.495   -6.5074     0.251     0.339     0.006     0.000     0.000
    0.472   -6.5135     0.046     0.049     0.383     0.000     0.000
    0.450   -6.4984     0.043     0.043     0.393     0.000     0.000
    0.428   -6.4818     0.039     0.039     0.397     0.000     0.000
    0.406   -6.4641     0.042     0.044     0.399     0.000     0.000
    0.384   -6.4595     0.088     0.082     0.342     0.000     0.000
    0.362   -6.4692     0.280     0.244     0.104     0.000     0.000
    0.362   -6.4692     0.280     0.244     0.104     0.000     0.000
    0.351   -6.4692     0.142     0.121     0.287     0.000     0.000
    0.340   -6.4700     0.062     0.058     0.373     0.000     0.000
    0.329   -6.4757     0.058     0.065     0.379     0.000     0.000
    0.318   -6.4882     0.098     0.108     0.306     0.000     0.000
    0.307   -6.5025     0.174     0.212     0.170     0.000     0.000
    0.296   -6.5125     0.236     0.282     0.076     0.000     0.000
    0.285   -6.5181     0.267     0.309     0.031     0.000     0.000
    0.274   -6.5100     0.290     0.317     0.016     0.000     0.000
    0.263   -6.4850     0.319     0.316     0.000     0.000     0.000
    0.252   -6.4534     0.354     0.318     0.000     0.000     0.000
    0.241   -6.4211     0.365     0.320     0.000     0.000     0.000
    0.230   -6.3965     0.364     0.313     0.000     0.000     0.000
    0.230   -6.3965     0.364     0.313     0.000     0.000     0.000
    0.210   -6.4080     0.332     0.294     0.000     0.000     0.000
    0.191   -6.4357     0.303     0.326     0.000     0.000     0.000
    0.172   -6.4642     0.297     0.307     0.032     0.000     0.000
    0.153   -6.4912     0.276     0.293     0.035     0.000     0.000
    0.134   -6.5161     0.261     0.281     0.064     0.000     0.000
    0.115   -6.5041     0.038     0.047     0.409     0.000     0.000
    0.096   -6.4770     0.079     0.107     0.334     0.000     0.000
    0.077   -6.4606     0.093     0.093     0.326     0.000     0.000
    0.057   -6.4680     0.260     0.252     0.086     0.000     0.000
    0.038   -6.5060     0.253     0.254     0.097     0.000     0.000
    0.019   -6.5384     0.217     0.224     0.142     0.000     0.000
    0.000   -6.5543     0.164     0.179     0.207     0.000     0.000
 
# Band-Index   81
    0.000   -6.2984     0.228     0.316     0.043     0.000     0.000
    0.019   -6.3282     0.239     0.339     0.008     0.000     0.000
    0.038   -6.3663     0.239     0.342     0.004     0.000     0.000
    0.057   -6.4036     0.246     0.341     0.001     0.000     0.000
    0.077   -6.4605     0.021     0.018     0.449     0.000     0.000
    0.096   -6.4702     0.259     0.316     0.024     0.000     0.000
    0.115   -6.4495     0.291     0.284     0.053     0.000     0.000
    0.134   -6.4239     0.300     0.287     0.048     0.000     0.000
    0.153   -6.4095     0.329     0.295     0.000     0.000     0.000
    0.172   -6.4406     0.328     0.294     0.000     0.000     0.000
    0.191   -6.4357     0.041     0.045     0.396     0.000     0.000
    0.210   -6.4079     0.091     0.084     0.341     0.000     0.000
    0.230   -6.3961     0.287     0.246     0.100     0.000     0.000
    0.230   -6.3961     0.287     0.246     0.100     0.000     0.000
    0.241   -6.4124     0.032     0.028     0.419     0.000     0.000
    0.252   -6.4492     0.033     0.036     0.416     0.000     0.000
    0.263   -6.4822     0.045     0.048     0.392     0.000     0.000
    0.274   -6.5076     0.085     0.103     0.318     0.000     0.000
    0.285   -6.5132     0.329     0.289     0.000     0.000     0.000
    0.296   -6.5092     0.329     0.288     0.000     0.000     0.000
    0.307   -6.4993     0.260     0.304     0.036     0.000     0.000
    0.318   -6.4833     0.271     0.316     0.016     0.000     0.000
    0.329   -6.4661     0.281     0.320     0.016     0.000     0.000
    0.340   -6.4482     0.287     0.323     0.003     0.000     0.000
    0.351   -6.4561     0.328     0.293     0.000     0.000     0.000
    0.362   -6.4688     0.331     0.295     0.000     0.000     0.000
    0.362   -6.4688     0.331     0.295     0.000     0.000     0.000
    0.384   -6.4521     0.330     0.290     0.000     0.000     0.000
    0.406   -6.4467     0.312     0.310     0.018     0.000     0.000
    0.428   -6.4475     0.337     0.319     0.000     0.000     0.000
    0.450   -6.4394     0.330     0.323     0.000     0.000     0.000
    0.472   -6.4276     0.313     0.323     0.001     0.000     0.000
    0.495   -6.4125     0.298     0.318     0.015     0.000     0.000
    0.517   -6.4297     0.142     0.129     0.262     0.000     0.000
    0.539   -6.4232     0.248     0.237     0.114     0.000     0.000
    0.561   -6.4534     0.015     0.014     0.451     0.000     0.000
    0.583   -6.3915     0.248     0.340     0.000     0.000     0.000
    0.605   -6.3405     0.239     0.341     0.002     0.000     0.000
    0.627   -6.2984     0.228     0.316     0.043     0.000     0.000
 
# Band-Index   82
    0.627   -6.2983     0.228     0.319     0.042     0.000     0.000
    0.605   -6.3192     0.241     0.337     0.010     0.000     0.000
    0.583   -6.3555     0.244     0.340     0.005     0.000     0.000
    0.561   -6.4411     0.243     0.343     0.000     0.000     0.000
    0.539   -6.4230     0.245     0.339     0.002     0.000     0.000
    0.517   -6.4295     0.262     0.320     0.022     0.000     0.000
    0.495   -6.3967     0.294     0.281     0.052     0.000     0.000
    0.472   -6.4105     0.300     0.288     0.047     0.000     0.000
    0.450   -6.4191     0.314     0.294     0.026     0.000     0.000
    0.428   -6.4231     0.355     0.310     0.000     0.000     0.000
    0.406   -6.4391     0.354     0.310     0.012     0.000     0.000
    0.384   -6.4400     0.301     0.258     0.082     0.000     0.000
    0.362   -6.4168     0.035     0.031     0.414     0.000     0.000
    0.362   -6.4168     0.035     0.031     0.414     0.000     0.000
    0.351   -6.4302     0.263     0.229     0.135     0.000     0.000
    0.340   -6.4423     0.335     0.286     0.042     0.000     0.000
    0.329   -6.4514     0.352     0.300     0.019     0.000     0.000
    0.318   -6.4522     0.362     0.308     0.010     0.000     0.000
    0.307   -6.4489     0.362     0.314     0.003     0.000     0.000
    0.296   -6.4436     0.364     0.311     0.000     0.000     0.000
    0.285   -6.4368     0.360     0.310     0.000     0.000     0.000
    0.274   -6.4287     0.355     0.311     0.000     0.000     0.000
    0.263   -6.4190     0.331     0.310     0.002     0.000     0.000
